,name,hand,height,matchs,win,pourc_return_win_pnt,pourc_break_games,pourc_break_point_made,pourc_break_point_saved,pourc_serv_games_win,pourc_serv_in,mean_ranking_oppo,pourc_serv_win_pnt,Under Pressure Rating, % Break Point Saved, % Break Points Converted Pressure, % Deciding Sets Won, % Tie Breaks Won,rang
28,boris becker,R,190.0,50.0,37.0,0.3776160598121836,0.24786758823180283,0.4151495652834325,0.6080607170607171,0.8526432598563101,0.5569883839526844,52.38,0.6788572301639628,233.3,0.6579999999999999,0.405,0.75,0.52,6.0
30,javier sanchez,R,178.0,65.0,31.0,0.38089840713706125,0.2413313900779964,0.41319001511309184,0.5460550397315104,0.7158081483492296,0.6162072522288302,73.58461538461539,0.6027311020061845,217.8,0.568,0.4,0.556,0.654,37.0
31,marc rosset,R,201.0,58.0,34.0,0.36179969688169017,0.2162881201536506,0.43771696384525993,0.5770799602696155,0.841052522809622,0.5820478294711519,62.36206896551724,0.6723540742891743,210.7,0.628,0.424,0.5379999999999999,0.517,22.0
33,gilbert schaller,R,180.0,42.0,17.0,0.41791327311773424,0.3192466424426601,0.4396093942627556,0.4851161404732833,0.6348264200420567,0.7456710076347024,94.97619047619048,0.5594699830576533,186.3,0.517,0.408,0.563,0.375,93.0
35,tomas carbonell,R,178.0,46.0,21.0,0.38020992554095573,0.25261834006617956,0.43267147014454876,0.5499560366197869,0.6866385036756221,0.6611768734222803,93.41304347826087,0.5918007163620678,222.7,0.591,0.419,0.688,0.529,75.0
36,andrei olhovskiy,R,185.0,24.0,9.0,0.32414868504310246,0.16415112056559425,0.36841561216561214,0.6415287745879851,0.7979421426741471,0.554497579865633,109.29166666666667,0.6334454688034913,203.1,0.652,0.38799999999999996,0.6,0.391,90.0
37,goran ivanisevic,L,193.0,93.0,70.0,0.36259326750790266,0.2221330176315326,0.458455461723713,0.5923099600518955,0.8836161780708867,0.5502471873263203,53.70967741935484,0.7068417312094258,248.4,0.6940000000000001,0.41600000000000004,0.727,0.647,4.0
40,richey reneberg,R,180.0,60.0,36.0,0.40371023174152093,0.29835480783244606,0.5067716025804261,0.5585097631836764,0.7862186819981439,0.5441836943004378,83.76666666666667,0.6381024901880353,219.3,0.5920000000000001,0.445,0.636,0.52,32.0
43,guillaume raoux,R,180.0,42.0,21.0,0.3552303268488193,0.22347759890771834,0.4047637547637547,0.583237397523112,0.7960763542115821,0.516807327347407,100.0952380952381,0.648922502301035,203.9,0.594,0.423,0.462,0.56,72.0
46,paul haarhuis,R,188.0,59.0,30.0,0.370403903070276,0.22889209581763492,0.43746314890382676,0.4727332460383309,0.7487724015353371,0.6257313600122175,73.59322033898304,0.621247557280969,220.4,0.5539999999999999,0.444,0.706,0.5,25.0
50,malivai washington,R,180.0,46.0,26.0,0.37832535711105353,0.23469957009525266,0.4300992184144358,0.5848516821342908,0.7694757585137362,0.5843426982481913,100.08695652173913,0.6247376020068242,221.1,0.618,0.402,0.667,0.524,20.0
52,marcelo filippini,R,178.0,21.0,9.0,0.37913189108606427,0.23851412359815719,0.3672076600648029,0.6036170839742268,0.6879870285332471,0.6820600398904832,61.714285714285715,0.5804209513447494,,,,,,81.0
53,andrei chesnokov,R,188.0,33.0,11.0,0.4071517505840171,0.31551586411212085,0.4405581440481525,0.5221519765637413,0.6169541940531247,0.5751759750625326,81.36363636363636,0.5487763675137834,166.7,0.552,0.44299999999999995,0.308,0.364,85.0
58,brett steven,R,185.0,27.0,15.0,0.3736517960815881,0.2560670236323831,0.42265826040335847,0.5501662946107392,0.7783304916044854,0.6849022114521769,108.51851851851852,0.6232567182424978,,,,,,100.0
60,michael chang,R,175.0,78.0,61.0,0.44078423430886826,0.3796416090194371,0.4819882648487672,0.5872128830249034,0.8256823869946038,0.4990495385974567,65.21794871794872,0.6556874179037923,251.4,0.633,0.46,0.8420000000000001,0.579,2.0
66,pete sampras,R,185.0,73.0,62.0,0.36863009259895346,0.23691353291092263,0.38168438599913634,0.5474072730922045,0.9082299663808039,0.5927660124469915,55.35616438356164,0.7166737598156728,248.2,0.7120000000000001,0.36200000000000004,0.833,0.575,1.0
67,andrei medvedev,R,193.0,53.0,30.0,0.41240756084867247,0.3002394879753371,0.4321972053104127,0.5754287718273473,0.7725081167603077,0.601426226631261,71.30188679245283,0.6249150867805161,201.8,0.611,0.43,0.42100000000000004,0.556,35.0
69,guy forget,L,190.0,46.0,23.0,0.3537227650822585,0.1998889726882332,0.3901440648723258,0.5286703825033344,0.8374198448332496,0.5685297220978736,91.5,0.6715416777885074,189.2,0.623,0.39,0.41200000000000003,0.467,51.0
70,arnaud boetsch,R,183.0,52.0,27.0,0.37980836806105117,0.24205864902608173,0.485882025842433,0.5589825411516588,0.7639992676147116,0.5364204252997371,63.55769230769231,0.6241154948128892,198.5,0.614,0.429,0.4,0.542,33.0
72,carlos costa,R,183.0,49.0,25.0,0.43926205799926876,0.3700908218765361,0.4707274118438584,0.500112123326409,0.6650477928506534,0.5570526490761579,116.51020408163265,0.575817382733705,201.0,0.53,0.436,0.6,0.444,61.0
74,wayne ferreira,R,185.0,67.0,44.0,0.38930871074552914,0.25975037244695987,0.4123016048689537,0.5606365028006818,0.8017441062985399,0.553021977786352,56.64179104477612,0.6406361536713371,229.0,0.626,0.414,0.75,0.5,10.0
75,thomas muster,L,180.0,87.0,66.0,0.42027159286165927,0.32853116229464036,0.45200224908242415,0.6620753557459547,0.8260092945597906,0.5820309735343704,86.63218390804597,0.6474217007647936,253.5,0.669,0.43700000000000006,0.75,0.679,5.0
78,jim courier,R,185.0,47.0,32.0,0.39920283362595405,0.28813626868926256,0.4367208426138997,0.5568044839321437,0.843030218057104,0.6020605713955185,65.17021276595744,0.6720325101803355,193.4,0.605,0.429,0.4,0.5,26.0
79,petr korda,L,190.0,58.0,41.0,0.41053990074185553,0.3326176693581806,0.44483533707671624,0.5731683067889964,0.775687559676999,0.5696816161582761,57.60344827586207,0.629221373280538,244.7,0.601,0.425,0.778,0.643,24.0
81,michael stich,R,193.0,36.0,23.0,0.38097650202391814,0.23331076794054095,0.4454906590323257,0.5836191586191587,0.8226122225154734,0.549839696757174,55.111111111111114,0.6624556332076844,195.0,0.636,0.397,0.25,0.667,16.0
85,david prinosil,R,185.0,51.0,24.0,0.3768190368931332,0.24055146869912927,0.36931352960764724,0.617814701638231,0.7744196515390287,0.5304793385769303,78.98039215686275,0.626005643297652,183.1,0.591,0.402,0.43799999999999994,0.4,39.0
88,stephane simian,L,193.0,16.0,5.0,0.35578692977362153,0.15656929875679876,0.2036126991969383,0.6111468392718392,0.684459203990454,0.6235260233675324,62.25,0.5814361969480755,,,,,,92.0
90,jakob hlasek,R,188.0,48.0,21.0,0.34374141220204857,0.1910234239229983,0.4080188041125541,0.46340298794342916,0.7865796189785161,0.5987132415030939,81.14583333333333,0.6428101256159086,180.3,0.606,0.389,0.308,0.5,74.0
93,andre agassi,R,180.0,43.0,30.0,0.4176315493366276,0.3229812767604796,0.4110499440679799,0.49292771292195303,0.7509090494708609,0.5967865064910403,76.65116279069767,0.6252155785446571,242.4,0.573,0.418,0.733,0.7,8.0
96,renzo furlan,R,175.0,53.0,28.0,0.38161796689332633,0.24753558688305108,0.4013824635850886,0.547338194854843,0.7496572671378444,0.6062169120967392,76.39622641509433,0.6212043298903841,212.1,0.604,0.406,0.611,0.5,40.0
98,francisco clavet,L,183.0,65.0,37.0,0.4072700501547877,0.3003959288574673,0.4764919796802387,0.5222740282659312,0.7395299808154058,0.6287952067684486,72.56923076923077,0.6136875258642821,208.7,0.603,0.445,0.33299999999999996,0.706,34.0
100,alex corretja,R,180.0,60.0,37.0,0.4088273328392923,0.3064667282776765,0.46425015888251175,0.5445190212837273,0.7615659648293495,0.5957686603771638,75.3,0.6253420719859374,205.4,0.574,0.45,0.7140000000000001,0.316,23.0
103,alex obrien,R,185.0,25.0,16.0,0.345089951636805,0.1896560922737393,0.37980086580086586,0.5729393939393939,0.8473023218611453,0.6464312081270807,44.04,0.6756398514797298,,,,,,38.0
105,marc kevin goellner,R,196.0,44.0,20.0,0.3494404783230889,0.19537319386214683,0.38937915486958546,0.5337275603184695,0.8034158547928602,0.5241970673675235,59.81818181818182,0.6510981690824592,,,,,,53.0
109,alberto berasategui,R,173.0,72.0,46.0,0.42599282363822505,0.3261710088706349,0.42344701980118643,0.5747020850881144,0.7552017322608781,0.7397809715572649,83.23611111111111,0.6162211104893729,212.6,0.585,0.431,0.632,0.478,19.0
111,javier frana,L,185.0,44.0,24.0,0.3693295356269957,0.20811410625915966,0.44530608280608275,0.5953369083382455,0.8083980680052663,0.5863213875205813,77.31818181818181,0.6507362149835424,205.2,0.64,0.375,0.579,0.45799999999999996,80.0
116,jason stoltenberg,R,185.0,54.0,30.0,0.40281418276452025,0.2813062250864183,0.4387861563515158,0.5541685680574568,0.7540081610552627,0.5542028002791332,82.07407407407408,0.6236551829728777,214.5,0.597,0.44799999999999995,0.5,0.6,31.0
117,jordi burillo,R,188.0,35.0,13.0,0.36408335632776684,0.22531072102500677,0.49279696493982206,0.48440496011924583,0.6977144564119356,0.5388172560993686,53.142857142857146,0.5809778397773894,180.2,0.5589999999999999,0.457,0.5,0.28600000000000003,99.0
119,grant stafford,R,188.0,15.0,4.0,0.3676432143378644,0.2049206349206349,0.390913715913716,0.5210569985569986,0.7308918899136292,0.6120285386093065,66.86666666666666,0.6078087065546587,,,,,,83.0
120,younes el aynaoui,R,193.0,35.0,15.0,0.3515421355906564,0.18143474111519226,0.2912821305678448,0.5665640291204203,0.7727392052392053,0.6222661343104,61.371428571428574,0.6234321552054265,180.1,0.62,0.348,0.5,0.33299999999999996,70.0
121,slava dosedel,R,183.0,34.0,20.0,0.4405237937603704,0.3634522748493337,0.4283740769034887,0.556390178449002,0.7287358570879332,0.6795006380806925,94.26470588235294,0.6028220891764353,185.6,0.5760000000000001,0.436,0.444,0.4,66.0
122,byron black,R,175.0,58.0,32.0,0.3837284045633805,0.2632244199254715,0.4596874769181804,0.5515244094985474,0.7208579013387523,0.6079226485571949,117.58620689655173,0.60444165369659,227.2,0.5870000000000001,0.434,0.706,0.545,44.0
123,andrea gaudenzi,R,183.0,49.0,23.0,0.40808957421284636,0.2986547249602472,0.3986576082314377,0.5316456458847626,0.7083769288601219,0.6303993942837911,98.14285714285714,0.5921650294994341,188.7,0.555,0.39399999999999996,0.43799999999999994,0.5,55.0
124,patrick rafter,R,185.0,45.0,24.0,0.38545588287886456,0.2638422035480859,0.3998224306557639,0.5350922534255869,0.8532226361147931,0.5768693943856792,86.46666666666667,0.6756277006491953,163.8,0.633,0.409,0.33299999999999996,0.263,62.0
125,daniel vacek,R,190.0,51.0,22.0,0.33341136247237196,0.18310749547773766,0.3535230020524138,0.5146636185199288,0.7899435723830187,0.5693503585822641,53.90196078431372,0.6457433563223971,202.9,0.562,0.384,0.5,0.583,71.0
127,greg rusedski,L,193.0,58.0,34.0,0.36783013157460404,0.2155023775917373,0.38104941035975515,0.4833073591947833,0.8624503588003453,0.6019670183102446,79.65517241379311,0.7032505885337127,203.6,0.59,0.389,0.47600000000000003,0.581,48.0
128,fernando meligeni,L,180.0,26.0,10.0,0.39434862244971736,0.2643049146085584,0.43987945814868884,0.48094485923433294,0.6437534153880308,0.5400615455758074,87.26923076923077,0.5767739102692688,,,,,,94.0
129,jonas bjorkman,R,183.0,50.0,25.0,0.4041261691512019,0.2805092962592962,0.3615641254170667,0.5396356421356422,0.7336959202349227,0.572227994381913,89.52,0.605188631373216,191.9,0.5770000000000001,0.395,0.409,0.5379999999999999,69.0
131,yevgeny kafelnikov,R,190.0,99.0,74.0,0.4016656411666699,0.2847508887463384,0.4623776055594236,0.5600949975949978,0.8263479687276477,0.5655205102030469,53.7979797979798,0.6567713981641681,239.5,0.639,0.43,0.711,0.615,3.0
136,hendrik dreekmann,R,188.0,40.0,22.0,0.36948310028746933,0.21051753801753798,0.3272389069264069,0.6092334054834054,0.7850574002450939,0.494510069711093,59.3,0.6266169492329452,216.3,0.621,0.354,0.364,0.8240000000000001,49.0
139,karim alami,R,185.0,38.0,16.0,0.352402131304117,0.20162924021283155,0.446692488797752,0.498088023088023,0.7235219348120605,0.5451413457801291,98.76315789473684,0.6055442793406793,227.4,0.55,0.429,0.75,0.545,56.0
140,albert costa,R,180.0,75.0,48.0,0.41671629787666264,0.3265956499217368,0.45201105808536163,0.5441920584861762,0.7830383892417137,0.7028654321658226,89.92,0.6316328649283631,202.5,0.602,0.43700000000000006,0.607,0.379,13.0
144,karol kucera,R,188.0,41.0,18.0,0.40353416078371673,0.28105534297209805,0.4248428739282399,0.5199984149816137,0.7173168414560092,0.5489574261958713,74.39024390243902,0.5970444613877443,206.6,0.5760000000000001,0.434,0.778,0.278,63.0
148,vincent spadea,R,183.0,48.0,27.0,0.4139752180639438,0.30172614354599653,0.47004352877514627,0.5712631788289684,0.7956892439811364,0.6217318197251196,89.5625,0.6430749506316448,185.6,0.623,0.467,0.28600000000000003,0.48,54.0
151,christian ruud,R,188.0,46.0,22.0,0.4027239438247503,0.33658794317362084,0.44509739514534913,0.4711960238508666,0.7007020827992696,0.5953770489516652,114.52173913043478,0.5911907550694483,175.7,0.53,0.465,0.33299999999999996,0.429,59.0
154,marcelo rios,L,175.0,77.0,52.0,0.40306970497467265,0.30127072125735227,0.48023639737734464,0.5015742554703593,0.7781279496329151,0.5226780167844104,81.81818181818181,0.635144732955341,236.2,0.547,0.423,0.7,0.6920000000000001,11.0
159,bohdan ulihrach,R,188.0,68.0,36.0,0.411534818868126,0.29630248216170435,0.43276843240845914,0.5134656061451043,0.7179853829912127,0.5499653386066874,73.30882352941177,0.6011498338081133,202.7,0.563,0.40700000000000003,0.5329999999999999,0.524,41.0
162,sjeng schalken,R,193.0,51.0,24.0,0.3652903770238311,0.22490496242634128,0.39966682068075243,0.5825487965193848,0.7614825373432343,0.5695795906528156,87.03921568627452,0.6108746689884812,188.1,0.629,0.396,0.556,0.3,65.0
164,scott draper,L,178.0,44.0,22.0,0.36367475725364184,0.2110667815547494,0.37009168230759143,0.5311218082274233,0.7700352213888312,0.5359813360543473,111.9090909090909,0.6303207439633467,189.3,0.613,0.363,0.41700000000000004,0.5,95.0
165,michael joyce,R,180.0,38.0,17.0,0.3866624426061952,0.2501532567930433,0.44620741101004247,0.5438818793277403,0.726570129759799,0.576792790681509,82.57894736842105,0.5958310702788578,192.3,0.58,0.43,0.389,0.524,89.0
166,adrian voinea,R,185.0,52.0,28.0,0.37278945414212844,0.24028443177121825,0.39071339984801523,0.5568545995165429,0.7489390045354779,0.587749319330137,90.42307692307692,0.6173903221688805,205.2,0.598,0.41200000000000003,0.47100000000000003,0.5710000000000001,45.0
168,mark philippoussis,R,196.0,51.0,30.0,0.3603281803370088,0.20071188920214597,0.36356549064161536,0.5943410619881208,0.8395212742531077,0.5912441816548025,69.47058823529412,0.6733615151052575,215.1,0.633,0.332,0.6,0.586,30.0
169,hernan gumy,R,188.0,55.0,27.0,0.3884975868823397,0.2741904747065175,0.5038068727495605,0.5056342129428253,0.7306561026614503,0.6057014159124957,74.0,0.613725943694003,202.5,0.5670000000000001,0.479,0.4,0.579,42.0
170,jiri novak,R,190.0,55.0,31.0,0.4041018724664631,0.2910056094542261,0.49419050646323376,0.557856254122086,0.7247021724561833,0.655125833622015,94.25454545454545,0.6013625269965515,227.7,0.611,0.491,0.619,0.556,52.0
172,carlos moya,R,190.0,69.0,41.0,0.4200250559715744,0.32344082886032194,0.47410596873849004,0.5518659279528845,0.7569770808901244,0.6525794984897548,91.98550724637681,0.6204570011950383,215.3,0.589,0.449,0.579,0.536,28.0
174,johan van herck,R,185.0,33.0,14.0,0.3648679791606442,0.20780223935304148,0.40880230880230883,0.39743875652966565,0.7014729724622772,0.536646263443169,74.45454545454545,0.6058065470594098,174.7,0.49,0.402,0.4,0.455,91.0
177,filip dewulf,R,190.0,51.0,19.0,0.3715648937835617,0.23785722353150865,0.48826407796996024,0.5239183575552179,0.7188535925819662,0.5183988284523722,73.56862745098039,0.6072937041458486,149.2,0.5870000000000001,0.469,0.353,0.083,96.0
179,tim henman,R,185.0,60.0,36.0,0.375628726166314,0.23174820685850098,0.3993666287416286,0.5795504495504495,0.8068319031186678,0.5706545897271194,68.13333333333334,0.644685384315678,209.3,0.633,0.37200000000000005,0.42100000000000004,0.667,29.0
180,felix mantilla,R,180.0,75.0,48.0,0.4205849563309168,0.34254945163768685,0.5182970014734718,0.5047740349319296,0.7155365729901334,0.6923943275542622,84.6,0.6074407266866554,225.3,0.565,0.47200000000000003,0.68,0.536,18.0
181,mikael tillstrom,R,185.0,41.0,24.0,0.37419717867781255,0.24340199438401441,0.42798038240774183,0.5769620324677713,0.762263472983903,0.6098127002296732,58.48780487804878,0.6149594536118235,225.5,0.597,0.39299999999999996,0.7,0.565,47.0
184,chris woodruff,R,188.0,37.0,20.0,0.39292328316133684,0.2702104529271712,0.3906215151958187,0.6088611243023008,0.7924160162395456,0.5987681478598538,79.45945945945945,0.6255300009618896,170.3,0.633,0.391,0.41200000000000003,0.267,43.0
185,thomas johansson,R,180.0,44.0,23.0,0.37675623820437654,0.24712676374740122,0.4206595172504262,0.5480305679169315,0.7883489773236114,0.5415303383436044,82.11363636363636,0.6381116507678829,204.5,0.591,0.43700000000000006,0.588,0.429,60.0
186,roberto carretero,R,178.0,25.0,11.0,0.38785067534038775,0.2868259727888211,0.468016983016983,0.4796109413462354,0.7293572205377967,0.7669108054055026,59.56,0.6082302987191552,,,,,,67.0
187,hicham arazi,L,175.0,29.0,14.0,0.36830939525039075,0.2381623931623931,0.48403971759234915,0.4649065493893079,0.7000425245252831,0.5531171153471298,95.6896551724138,0.5921851398108186,,,,,,79.0
188,alex radulescu,R,185.0,20.0,7.0,0.34934663034696956,0.18009309332204868,0.3616504329004329,0.43263528138528135,0.8202178539006632,0.537575621364193,61.8,0.6669239615248788,,,,,,77.0
189,galo blanco,R,173.0,25.0,8.0,0.35345467215939713,0.21559529359529364,0.3652619047619048,0.5061025379848909,0.6891982364041188,0.6396142839056378,84.64,0.5896839175298249,,,,,,97.0
190,juan albert viloca puig,R,185.0,11.0,4.0,0.326454483916718,0.17424242424242428,0.29090909090909095,0.503030303030303,0.6853691762782672,0.6273855865724784,61.72727272727273,0.5880575855432766,,,,,,84.0
191,dominik hrbaty,R,183.0,3.0,1.0,0.4045593421416151,0.30448717948717946,0.5595238095238095,0.6792717086834733,0.7516025641025642,0.6190137505926979,90.66666666666667,0.6102118452390685,,,,,,78.0
193,gustavo kuerten,R,190.0,12.0,3.0,0.33710051702466987,0.15719944543473954,0.2662178507766743,0.44818121693121693,0.694046292759528,0.5590438805774326,50.916666666666664,0.5917383499000287,,,,,,88.0
194,magnus norman,R,188.0,17.0,8.0,0.3563976708921699,0.22413607634195867,0.5171514759750053,0.5588881706528767,0.7430681246857718,0.5813169508562782,50.588235294117645,0.6239705257654158,,,,,,86.0
195,patrik fredriksson,R,185.0,11.0,4.0,0.34913422982888487,0.19197658402203854,0.2640823822642005,0.4798898071625344,0.7304276531549259,0.5537460292830878,51.54545454545455,0.6118429947212332,,,,,,87.0
