,name,hand,height,matchs,win,pourc_return_win_pnt,pourc_break_games,pourc_break_point_made,pourc_break_point_saved,pourc_serv_games_win,pourc_serv_in,mean_ranking_oppo,pourc_serv_win_pnt,rang,atp_points,Return Rating, % Serve Return Points Won, % 2nd Serve Return Points Won, % Return Games Won, % Break Points Converted,Under Pressure Rating, % Break Point Saved, % Break Points Converted Pressure, % Deciding Sets Won, % Tie Breaks Won
292,michael llodra,L,190.0,38.0,17.0,0.3268363156862896,0.14891850280782168,0.2670491058648954,0.6261474271342693,0.8033971662473232,0.6240700920872105,55.26315789473684,0.6516381875019817,47.0,915.0,122.7,0.267,0.451,0.155,0.354,219.9,0.674,0.354,0.556,0.615
296,fernando gonzalez,R,183.0,5.0,1.0,0.26774212715389184,0.04675324675324677,0.10833333333333332,0.6405128205128204,0.8124025974025975,0.5738190254928348,46.8,0.6750823741474812,298.0,155.0,,,,,,,,,,
297,jarkko nieminen,L,185.0,45.0,20.0,0.35778753082691606,0.21424769312024214,0.42114607614607613,0.5155146233577607,0.7419306165874793,0.633253415934457,84.91111111111111,0.6115085987027981,77.0,666.0,143.4,0.292,0.495,0.222,0.425,190.4,0.555,0.425,0.524,0.4
298,feliciano lopez,L,188.0,60.0,35.0,0.3269882994667947,0.1608188820966623,0.33340948768580353,0.6141825766825767,0.844842614818638,0.5763837773857882,64.48333333333333,0.6720565283151244,20.0,1755.0,119.2,0.264,0.44,0.15,0.33799999999999997,217.0,0.665,0.33799999999999997,0.545,0.622
307,jurgen melzer,L,183.0,41.0,20.0,0.3832505303790053,0.2567843561992646,0.3800285478908147,0.5033719739111266,0.7730232584249802,0.6282779851538258,57.68292682926829,0.6210146075601156,33.0,1170.0,147.5,0.32299999999999995,0.49,0.259,0.40299999999999997,185.1,0.581,0.40299999999999997,0.4,0.467
309,david ferrer,R,175.0,74.0,55.0,0.4284300867895757,0.3494416497754766,0.47471622254129997,0.6129342504342506,0.8384488130062905,0.6071793288426457,51.13513513513514,0.6659899555917783,5.0,4925.0,166.8,0.326,0.557,0.327,0.45799999999999996,224.2,0.652,0.45799999999999996,0.632,0.5
313,radek stepanek,R,185.0,54.0,30.0,0.3858192128802497,0.2603647970886533,0.4116725514321835,0.5487459043014598,0.7748496470446361,0.60794458339127,72.0925925925926,0.6331856734235621,28.0,1275.0,145.3,0.298,0.518,0.245,0.392,204.0,0.581,0.392,0.6,0.467
315,mardy fish,R,188.0,66.0,43.0,0.39473629953760353,0.28987505037779454,0.42661061729912,0.5999972670427218,0.8452071936855919,0.5822165703637221,51.46969696969697,0.6750836171055999,8.0,2965.0,147.0,0.32299999999999995,0.5,0.251,0.396,207.1,0.63,0.396,0.526,0.519
323,karol beck,R,180.0,12.0,4.0,0.31749141462184827,0.12256944444444444,0.2762896825396825,0.5011423761423762,0.6523869893722836,0.5503437041185442,63.75,0.5626084569280327,101.0,567.0,,,,,,,,,,
324,jean rene lisnard,R,173.0,3.0,1.0,0.39047166824944607,0.2920634920634921,0.3632119514472456,0.5666666666666665,0.5740740740740741,0.4981310157929166,40.0,0.5266268769765737,353.0,119.0,,,,,,,,,,
325,robby ginepri,R,183.0,5.0,1.0,0.32774548805616244,0.13341991341991344,0.22865800865800864,0.37142857142857144,0.7873593073593073,0.5532699860705214,64.0,0.6247593659811178,311.0,140.0,,,,,,,,,,
326,rafael nadal,L,185.0,78.0,63.0,0.44020714004393,0.37280308419716585,0.4891423185451525,0.5179371554371556,0.8434360786096318,0.6722949157833308,49.166666666666664,0.6807738839272189,2.0,9595.0,171.9,0.342,0.5670000000000001,0.345,0.465,240.7,0.638,0.465,0.625,0.679
327,filippo volandri,R,183.0,32.0,13.0,0.40963732738401437,0.31379086009020213,0.38272456709956704,0.5222065694721943,0.6011574728268808,0.6664958585717544,97.34375,0.5510925074530102,69.0,696.0,161.7,0.326,0.534,0.311,0.446,180.0,0.544,0.446,0.667,0.14300000000000002
328,ruben ramirez hidalgo,R,183.0,17.0,5.0,0.3576719512095625,0.22784281371515025,0.4722112854465794,0.543580910176248,0.6281548324800921,0.5483695046401698,67.05882352941177,0.5545119361475456,130.0,446.0,,,,,,,,,,
329,victor hanescu,R,198.0,40.0,16.0,0.36845763203400483,0.22483391049487586,0.4009032287157287,0.45541478741846386,0.7671958739789623,0.6716113930034482,62.3,0.6334881877823988,90.0,600.0,140.4,0.27699999999999997,0.507,0.213,0.40700000000000003,178.8,0.5479999999999999,0.40700000000000003,0.33299999999999996,0.5
331,ivo karlovic,R,208.0,31.0,14.0,0.28346055903666173,0.09981332853149491,0.31495601173020527,0.5913262812456361,0.9026659819978504,0.6643216157314362,56.096774193548384,0.703282928532417,56.0,867.0,102.3,0.207,0.39899999999999997,0.086,0.331,202.2,0.7040000000000001,0.331,0.5,0.48700000000000004
332,robin soderling,R,193.0,46.0,37.0,0.40501011223818884,0.29568924803478575,0.4541089043806434,0.4752679793920203,0.8487184171327392,0.6270558634937781,65.21739130434783,0.6795253048568393,13.0,2120.0,156.6,0.314,0.521,0.275,0.456,257.7,0.612,0.456,0.909,0.6
333,richard gasquet,R,185.0,51.0,33.0,0.38940305885427684,0.2687079872109921,0.42323656735421433,0.5900291429703195,0.8199165255143219,0.6368698801190475,56.568627450980394,0.6560288894260359,19.0,1765.0,150.3,0.322,0.501,0.26,0.42,233.4,0.573,0.42,0.778,0.563
336,igor andreev,R,185.0,42.0,16.0,0.35828118928808667,0.19695418765796915,0.4014859479145193,0.4952922077922078,0.7673759007617553,0.6018985382530732,74.28571428571429,0.6203337073105273,115.0,494.0,134.6,0.28,0.48,0.195,0.391,160.4,0.5770000000000001,0.391,0.35,0.28600000000000003
338,fernando verdasco,L,188.0,58.0,34.0,0.3811558691984175,0.24698732157961134,0.4414937552868588,0.5616675835996322,0.8011126024150762,0.6883454040733,65.79310344827586,0.6461242370932779,24.0,1550.0,147.6,0.29600000000000004,0.523,0.235,0.42200000000000004,203.0,0.634,0.42200000000000004,0.5,0.474
339,tomas berdych,R,196.0,73.0,51.0,0.40496042954478806,0.30359274086107274,0.414097128138224,0.4794415898364328,0.8437094388545889,0.5805162637901545,53.12328767123287,0.6781996384528302,7.0,3700.0,156.9,0.312,0.53,0.28,0.447,232.8,0.603,0.447,0.611,0.667
340,florian mayer,R,190.0,69.0,45.0,0.39628603927153433,0.2922126207898182,0.45614433875303456,0.5030334399899619,0.7805560456354638,0.5994321772125194,71.17391304347827,0.6385329067117111,23.0,1630.0,157.5,0.31,0.532,0.27699999999999997,0.456,243.2,0.595,0.456,0.667,0.7140000000000001
342,dmitry tursunov,R,185.0,35.0,18.0,0.3398243161819776,0.18520709763585172,0.4011956297670584,0.5898822439048003,0.7660132805529226,0.6055347027246684,59.65714285714286,0.6205983014285076,40.0,988.0,134.4,0.26,0.48,0.187,0.41700000000000004,220.0,0.629,0.41700000000000004,0.583,0.5710000000000001
343,julien benneteau,R,185.0,41.0,20.0,0.3590212871304426,0.21607005301409896,0.38322734176392714,0.5578957627738116,0.7944756124634175,0.640150718738295,51.853658536585364,0.6384511006143894,52.0,900.0,139.5,0.281,0.489,0.215,0.41,203.7,0.598,0.41,0.5,0.529
347,potito starace,R,188.0,48.0,22.0,0.3515635527865684,0.20045221439135916,0.324015283266928,0.5980268148926238,0.7647676975801976,0.7119068958460715,73.29166666666667,0.6172764489551635,58.0,825.0,133.4,0.268,0.484,0.2,0.382,199.1,0.612,0.382,0.647,0.35
348,juan monaco,R,185.0,52.0,28.0,0.4095781555247115,0.3066665300981249,0.46119162700045047,0.5615152742556588,0.7393167508673144,0.6595347447289079,66.48076923076923,0.6122592076566346,26.0,1335.0,156.5,0.341,0.511,0.292,0.42100000000000004,194.3,0.584,0.42100000000000004,0.43799999999999994,0.5
349,philipp kohlschreiber,R,178.0,54.0,30.0,0.3620344680739392,0.21847282842079885,0.4137424425006125,0.5494935619935619,0.8012330156529502,0.5821953413110291,72.9074074074074,0.6449606613485523,43.0,960.0,135.9,0.27699999999999997,0.48700000000000004,0.204,0.391,220.7,0.647,0.391,0.529,0.64
350,nicolas almagro,R,183.0,70.0,47.0,0.3750204165736273,0.23854389113842897,0.39924582727214314,0.5386997526283244,0.8179760831212619,0.5589110828363306,60.72857142857143,0.659977510236882,10.0,2380.0,141.0,0.295,0.499,0.225,0.391,215.3,0.588,0.391,0.524,0.65
352,yen hsun lu,R,180.0,31.0,11.0,0.336736169554823,0.17069607005065907,0.3813620071684587,0.5392752717558058,0.7013525468284283,0.6085286055279312,60.645161290322584,0.6053406872779195,82.0,651.0,,,,,,,,,,
353,jan hernych,R,190.0,5.0,3.0,0.3686226510091509,0.1815589639119051,0.32857142857142857,0.7721719457013574,0.8043986568986569,0.6874930500117907,23.6,0.6031298203711997,168.0,303.0,,,,,,,,,,
354,ricardo mello,L,175.0,21.0,8.0,0.3525313818531492,0.20225112441090362,0.39221870566408384,0.5150617465323348,0.7118789895216254,0.6120681205436075,58.904761904761905,0.5999029987710762,85.0,630.0,,,,,,,,,,
355,gilles muller,L,193.0,24.0,13.0,0.2905185522319657,0.10484058765308768,0.40817400192400194,0.5731646825396826,0.8612287018537018,0.5990172945637765,118.83333333333333,0.6840098381887181,54.0,893.0,,,,,,,,,,
356,nicolas mahut,R,190.0,20.0,9.0,0.3768227797658825,0.2597072155607961,0.34627886002886005,0.5622203123673712,0.8023599970291148,0.591832664850646,85.85,0.6440474554369952,80.0,653.0,,,,,,,,,,
357,gael monfils,R,193.0,53.0,37.0,0.3890844110063177,0.2471592934134555,0.40189830517244496,0.5579635773031999,0.8149239792325279,0.6391710046654487,75.83018867924528,0.6514781701405346,16.0,1910.0,148.3,0.332,0.494,0.25,0.40700000000000003,226.6,0.619,0.40700000000000003,0.647,0.593
361,guillermo garcia lopez,R,188.0,49.0,20.0,0.36762344483781145,0.2374926097294518,0.40803170505921166,0.5085186010873676,0.704697819255935,0.5638124246410506,74.46938775510205,0.5979414931578565,65.0,755.0,,,,,,,,,,
364,janko tipsarevic,R,180.0,74.0,50.0,0.4078011171366403,0.30421159770584316,0.4800188583276818,0.5518391143391143,0.8421988843664033,0.5590560295801748,60.24324324324324,0.6747898366407727,9.0,2595.0,156.2,0.306,0.545,0.281,0.43,201.4,0.62,0.43,0.45,0.514
365,marcos baghdatis,R,183.0,53.0,26.0,0.36680513958898214,0.23280407656330546,0.4168809701828571,0.5812168963112361,0.7755924394412586,0.5133838647175917,69.9622641509434,0.6390514830854371,44.0,940.0,142.5,0.292,0.485,0.21899999999999997,0.429,195.9,0.609,0.429,0.42100000000000004,0.5
367,stan wawrinka,R,183.0,52.0,33.0,0.3856001069652982,0.2460251845941891,0.3924934621060186,0.5592813703390626,0.7996876296879273,0.6062479243104076,70.82692307692308,0.645227518898957,17.0,1820.0,144.8,0.319,0.498,0.248,0.38299999999999995,212.6,0.5710000000000001,0.38299999999999995,0.652,0.52
369,andreas seppi,R,190.0,49.0,25.0,0.3680823225184661,0.2326738446323237,0.42964433525658025,0.5614981956818692,0.7478042191988641,0.5814519218828057,79.85714285714286,0.6151865633345661,38.0,1015.0,143.3,0.293,0.498,0.228,0.414,202.1,0.5720000000000001,0.414,0.667,0.368
370,florent serra,R,180.0,15.0,3.0,0.3012054017013038,0.14958647561588737,0.2685029785029785,0.4841847041847042,0.6397654959419665,0.6080269242686273,60.266666666666666,0.5753031054548955,171.0,297.0,,,,,,,,,,
372,andy murray,R,190.0,65.0,52.0,0.4498800258566287,0.38484456019226193,0.48225081452309465,0.5534009389832204,0.8105164080713021,0.5874938220211412,42.646153846153844,0.6575272127473383,4.0,7380.0,175.0,0.371,0.56,0.361,0.45799999999999996,255.9,0.609,0.45799999999999996,0.7859999999999999,0.706
373,bjorn phau,R,175.0,8.0,1.0,0.31452925294704714,0.10968567251461987,0.35565476190476186,0.40857753357753357,0.5334573412698412,0.5951592491300324,58.25,0.5274487415316385,156.0,331.0,,,,,,,,,,
374,jimmy wang,R,178.0,1.0,1.0,0.4948453608247423,0.4666666666666667,0.5833333333333334,0.4444444444444444,0.6666666666666666,0.5789473684210527,62.0,0.6,274.0,171.0,,,,,,,,,,
375,novak djokovic,R,188.0,75.0,70.0,0.4620632382203295,0.42383803602658066,0.5111208791208789,0.5593831501831501,0.8700438587899887,0.6547103142136611,35.22666666666667,0.6863227010980528,1.0,13630.0,180.3,0.35700000000000004,0.575,0.38799999999999996,0.483,252.4,0.652,0.483,0.889,0.5
377,juan martin del potro,R,198.0,59.0,43.0,0.39626166269192725,0.28696892865636625,0.4592976467976466,0.5243268031403625,0.8844577406641212,0.6250191354990239,59.220338983050844,0.6953134440963953,11.0,2315.0,152.6,0.303,0.515,0.258,0.45,247.4,0.667,0.45,0.857,0.5
378,benjamin becker,R,178.0,12.0,3.0,0.3089741047865832,0.11863344988344988,0.342063492063492,0.5084656084656085,0.8263047138047138,0.5410108164871121,65.5,0.6612464146943108,304.0,148.0,,,,,,,,,,
379,frank dancevic,R,185.0,5.0,1.0,0.30395816508911183,0.13166666666666665,0.3769230769230769,0.550952380952381,0.7476190476190475,0.5975880809595202,57.4,0.6150224887556222,151.0,346.0,,,,,,,,,,
380,gilles simon,R,183.0,63.0,38.0,0.4087488901296674,0.2964494472430713,0.45155112031862726,0.50361684171208,0.7576061557728482,0.5596815765944271,49.77777777777778,0.6125505437278415,12.0,2165.0,157.7,0.32,0.536,0.28300000000000003,0.43799999999999994,195.4,0.5920000000000001,0.43799999999999994,0.48,0.444
382,carlos berlocq,R,183.0,37.0,14.0,0.39621655607296963,0.2794042369042368,0.3702288989053694,0.4986594486594486,0.6909381313793079,0.6177958559783319,80.43243243243244,0.5993211955801355,60.0,801.0,145.7,0.316,0.504,0.273,0.364,155.9,0.529,0.364,0.33299999999999996,0.33299999999999996
385,simon greul,R,185.0,4.0,2.0,0.3570009157509157,0.20918560606060607,0.4722222222222222,0.7651515151515151,0.81875,0.6118477590380829,58.5,0.6299444984733011,154.0,336.0,,,,,,,,,,
386,danai udomchoke,R,173.0,2.0,1.0,0.4053030303030303,0.32857142857142857,0.5625,0.5227272727272727,0.6573426573426573,0.644356120826709,68.5,0.5772655007949126,210.0,234.0,,,,,,,,,,
387,igor kunitsyn,R,180.0,37.0,16.0,0.36817930812004046,0.22572592723521517,0.4502110877110877,0.5436557436557435,0.6983922287075469,0.5755827170892728,91.21621621621621,0.5953294642290272,71.0,692.0,143.6,0.27399999999999997,0.523,0.226,0.413,212.4,0.544,0.413,0.5,0.667
388,marc gicquel,R,188.0,3.0,0.0,0.2821525461848165,0.07936507936507935,0.27777777777777773,0.40277777777777773,0.7592592592592592,0.537733619128968,206.0,0.6264511380790451,145.0,364.0,,,,,,,,,,
389,teymuraz gabashvili,R,188.0,25.0,6.0,0.3416522074186679,0.1655820323467382,0.323034632034632,0.4624868464868465,0.6316802054154995,0.5608151474824516,73.12,0.553664520671401,138.0,383.0,,,,,,,,,,
390,jan hajek,R,180.0,6.0,0.0,0.3112644932511785,0.09583333333333333,0.17500000000000002,0.4925033300033301,0.5289270914270914,0.6133952900806833,42.666666666666664,0.524862528514214,141.0,376.0,,,,,,,,,,
391,alejandro falla,L,185.0,19.0,7.0,0.3638114030877794,0.1967550724129672,0.3236947263263053,0.6177280692801306,0.6722506336651826,0.5752664827409211,63.21052631578947,0.5884928517082209,74.0,671.0,,,,,,,,,,
393,bobby reynolds,R,183.0,2.0,0.0,0.3179269882659713,0.07631578947368423,0.29545454545454547,0.7307692307692308,0.7280701754385965,0.5875901875901876,59.0,0.5727272727272728,127.0,459.0,,,,,,,,,,
394,denis gremelmayr,L,183.0,11.0,2.0,0.3270672552890916,0.12893646757283123,0.29504132231404956,0.4996982815164634,0.5761877011877012,0.5655865322469361,64.9090909090909,0.5392787505635718,189.0,262.0,,,,,,,,,,
396,mischa zverev,L,190.0,18.0,1.0,0.3252140562506616,0.12865745365745365,0.35507054673721344,0.5332687252643393,0.6021432271432271,0.6443504107702135,61.888888888888886,0.538728288118549,211.0,233.0,,,,,,,,,,
397,sam querrey,R,198.0,27.0,12.0,0.3466450049253239,0.16501687431425993,0.3044713516935739,0.6334486501153168,0.8192466054884356,0.5951224804022629,57.333333333333336,0.6467744060050675,93.0,589.0,,,,,,,,,,
398,robert kendrick,R,190.0,10.0,2.0,0.31046356349264437,0.09600250626566414,0.261965811965812,0.48366883116883114,0.7255253943682736,0.5831159732945751,71.2,0.6093261797687852,224.0,215.0,,,,,,,,,,
403,ernests gulbis,R,190.0,40.0,18.0,0.34651080160709613,0.17754433066933067,0.3595950577200576,0.5283829365079364,0.788305722055722,0.608123057221315,66.1,0.6358188437546745,61.0,785.0,125.0,0.259,0.47600000000000003,0.17300000000000001,0.342,185.8,0.614,0.342,0.667,0.235
404,chris guccione,L,201.0,3.0,1.0,0.32331341541853126,0.10505050505050502,0.6666666666666666,0.8928571428571429,0.9246031746031745,0.6165340535805534,55.333333333333336,0.6938991897218775,256.0,185.0,,,,,,,,,,
405,ivan navarro,R,183.0,2.0,0.0,0.24848484848484848,0.07692307692307693,0.3333333333333333,0.6333333333333333,0.823076923076923,0.5873464770523594,33.0,0.5999515190691661,191.0,258.0,,,,,,,,,,
406,michael berrer,L,193.0,39.0,17.0,0.3516053157024198,0.18435158333943757,0.3480593836363067,0.6028168712379238,0.7656136036702839,0.6410805997454769,98.07692307692308,0.6265980793382325,100.0,567.0,128.6,0.28600000000000003,0.469,0.175,0.35600000000000004,219.0,0.639,0.35600000000000004,0.778,0.41700000000000004
407,simone bolelli,R,183.0,9.0,2.0,0.30870713819021806,0.1221835535561026,0.3965337132003799,0.4883597883597884,0.6663426624210937,0.6946159549754041,34.44444444444444,0.580814621484509,134.0,404.0,,,,,,,,,,
408,peter luczak,R,183.0,4.0,0.0,0.2277809958657035,0.07272727272727272,0.25,0.46369047619047615,0.7250000000000001,0.6235645470665255,41.25,0.5902100153160074,271.0,173.0,,,,,,,,,,
409,jo-wilfried tsonga,R,188.0,77.0,54.0,0.3597283056049159,0.22605759298845624,0.4672151441631961,0.5737443292638097,0.8701417589341492,0.6179432158524871,64.42857142857143,0.6899634145062634,6.0,4335.0,141.3,0.27699999999999997,0.485,0.21,0.441,231.0,0.659,0.441,0.615,0.595
411,nicolas devilder,L,173.0,1.0,0.0,0.40384615384615385,0.33333333333333337,0.375,0.45454545454545453,0.3333333333333333,0.5689655172413793,81.0,0.43103448275862066,356.0,117.0,,,,,,,,,,
413,robin haase,R,190.0,49.0,25.0,0.3879618348605435,0.26873172678995016,0.42496827972123363,0.5330777332578053,0.7628618610982607,0.5924076832393566,77.65306122448979,0.624189065612657,45.0,926.0,152.3,0.308,0.516,0.262,0.43700000000000006,182.5,0.628,0.43700000000000006,0.4,0.36
414,steve darcis,R,178.0,12.0,6.0,0.3761639534393609,0.2562658452944831,0.45658831908831915,0.5394360269360269,0.7020280441236323,0.5892133376743872,208.0,0.5953893662413203,88.0,622.0,,,,,,,,,,
415,fabio fognini,R,178.0,49.0,22.0,0.39757499051556355,0.29814501627727813,0.4490105132962275,0.5062289423191678,0.6756208324614997,0.5871948935268337,94.06122448979592,0.5757194137230995,48.0,915.0,158.1,0.32899999999999996,0.502,0.29,0.46,208.1,0.5489999999999999,0.46,0.429,0.643
416,marin cilic,R,198.0,62.0,40.0,0.38349262880153095,0.2574741679587707,0.4239859155181735,0.5430008611460225,0.8312375703643775,0.5469967529837567,58.83870967741935,0.6681584597441677,21.0,1665.0,147.3,0.306,0.502,0.23800000000000002,0.42700000000000005,228.8,0.62,0.42700000000000005,0.632,0.609
417,marcel granollers,R,190.0,52.0,27.0,0.37731074072490417,0.25610585003892933,0.40825179094409864,0.485187728937729,0.7304128583570115,0.6215348548163162,55.25,0.6117254640036103,27.0,1335.0,148.6,0.318,0.49200000000000005,0.254,0.42200000000000004,211.5,0.5429999999999999,0.42200000000000004,0.7859999999999999,0.364
418,thomaz bellucci,L,188.0,47.0,23.0,0.3770841111664574,0.23125386294973285,0.40362263789244884,0.5664319132404239,0.7772346743091423,0.6112331315776747,81.14893617021276,0.6315100520134465,37.0,1060.0,142.5,0.313,0.49200000000000005,0.228,0.392,191.3,0.581,0.392,0.5,0.44
419,viktor troicki,R,193.0,61.0,36.0,0.39890033876482733,0.28027885256847845,0.454142976328684,0.6077354596777262,0.7472757063409501,0.5925271997541983,65.98360655737704,0.6222092062772173,22.0,1655.0,153.8,0.342,0.495,0.278,0.423,194.2,0.607,0.423,0.462,0.45
420,dudi sela,R,175.0,18.0,6.0,0.36589195044224615,0.22721119657394168,0.4222053531264058,0.5824958991625659,0.7340980415735319,0.5792979918747866,99.77777777777777,0.6019531455793581,83.0,640.0,,,,,,,,,,
421,john isner,R,206.0,55.0,35.0,0.3183019662963279,0.1467417748358428,0.38598255280073457,0.5623593073593074,0.9088652284978117,0.6902041517499248,72.83636363636364,0.709220722370924,18.0,1800.0,113.0,0.239,0.423,0.129,0.33899999999999997,210.7,0.664,0.33899999999999997,0.5,0.604
422,donald young,L,183.0,31.0,15.0,0.3752263366335107,0.22725497412803913,0.40981069847293755,0.5271284271284271,0.7184821420465084,0.6382450443295611,63.903225806451616,0.6070024636050071,39.0,1004.0,149.9,0.324,0.49200000000000005,0.249,0.434,215.9,0.569,0.434,0.6,0.556
423,kevin anderson,R,203.0,66.0,39.0,0.3647115035689664,0.21613600879818032,0.4485910863250434,0.5474892741938198,0.8607935199149452,0.6691698089749227,73.10606060606061,0.6923392945840701,32.0,1235.0,138.7,0.28,0.494,0.201,0.41200000000000003,205.0,0.6609999999999999,0.41200000000000003,0.522,0.455
424,eduardo schwank,R,183.0,7.0,3.0,0.3203596782982413,0.17835497835497832,0.3924646781789639,0.402991452991453,0.7858792001649144,0.6327298511997392,57.57142857142857,0.6427843822714271,143.0,366.0,,,,,,,,,,
425,philipp petzschner,R,185.0,44.0,22.0,0.36253678848162746,0.21605025514218149,0.3602695284513465,0.6012184784912059,0.8080573151595879,0.5432457500480935,56.47727272727273,0.647625541920203,63.0,780.0,135.2,0.29100000000000004,0.478,0.20800000000000002,0.375,193.1,0.598,0.375,0.5,0.45799999999999996
