,name,hand,height,matchs,win,pourc_return_win_pnt,pourc_break_games,pourc_break_point_made,pourc_break_point_saved,pourc_serv_games_win,pourc_serv_in,mean_ranking_oppo,pourc_serv_win_pnt,Return Rating, % Serve Return Points Won, % 2nd Serve Return Points Won, % Return Games Won, % Break Points Converted,Under Pressure Rating, % Break Point Saved, % Break Points Converted Pressure, % Deciding Sets Won, % Tie Breaks Won,rang
20,magnus gustafsson,R,185.0,78.0,50.0,0.4182622545820139,0.32180134094161233,0.4456107638799944,0.5656536127689974,0.7672782684963377,0.7056704313448805,76.52564102564102,0.6244097746946189,157.4,35.0%,49.7%,30.0%,42.7%,224.5,61.8%,42.7%,64.0%,56.0%,47.0
21,marcos ondruska,R,183.0,54.0,25.0,0.41201982301375994,0.2940069592243505,0.43972663139329804,0.5576799546979285,0.6906479948750481,0.5960788966724843,97.18518518518519,0.5787572878106193,159.9,34.2%,51.8%,29.0%,44.9%,193.0,59.2%,44.9%,38.9%,50.0%,67.0
22,sergi bruguera,R,188.0,79.0,57.0,0.44853845286896626,0.3986741210307851,0.49901361891799634,0.5236936937886306,0.8004290081209388,0.5641983798179254,84.78481012658227,0.6442273236467505,172.9,34.2%,55.4%,35.9%,47.4%,212.3,60.4%,47.4%,58.3%,46.2%,16.0
23,stefan edberg,R,188.0,73.0,53.0,0.4259318545101789,0.33608987098309295,0.46556831028634427,0.5627405073214903,0.8091318365479736,0.6069382300145112,58.68493150684932,0.6437006813701527,159.8,33.4%,53.1%,30.7%,42.6%,231.7,63.6%,42.6%,61.9%,63.6%,2.0
24,karsten braasch,L,180.0,24.0,10.0,0.365260680609357,0.19747920244243775,0.3268728956228957,0.5284556946321652,0.78777187817629,0.5416813185126351,73.875,0.6200564551713216,,,,,,,,,,,90.0
25,gianluca pozzi,L,180.0,37.0,12.0,0.35464352353118306,0.17317963440254458,0.36787796199560907,0.49777500830132415,0.6370087914205562,0.46682017661401143,86.16216216216216,0.565428521652929,133.1,27.4%,47.9%,19.1%,38.7%,217.5,52.2%,38.7%,53.3%,73.3%,68.0
26,diego nargiso,L,188.0,26.0,6.0,0.3458814249682105,0.15982350982350985,0.3832417582417582,0.5529175952252875,0.7428448217192561,0.5471590617342561,52.46153846153846,0.6024646587613501,127.8,28.4%,46.2%,16.9%,36.3%,152.4,60.6%,36.3%,22.2%,33.3%,88.0
27,jan siemerink,L,183.0,46.0,24.0,0.36144394412520225,0.20184330222356867,0.4504063044705767,0.5868170884954773,0.8162190076571585,0.5642652565798268,86.41304347826087,0.6554238200458348,134.8,27.4%,50.6%,19.5%,37.3%,199.3,63.8%,37.3%,44.4%,53.8%,57.0
28,boris becker,R,190.0,58.0,40.0,0.38737645757595923,0.24881445963302487,0.39138973549136874,0.5443566717613906,0.8590920205423711,0.5615359875419809,68.06896551724138,0.6709600662946896,143.7,29.0%,52.6%,23.6%,38.5%,202.6,63.3%,38.5%,57.9%,42.9%,5.0
29,thierry champion,R,183.0,9.0,1.0,0.323446418701367,0.1252348041821726,0.22585377585377586,0.5523310839487311,0.5925505050505051,0.7716406905122357,76.33333333333333,0.5438890722671823,,,,,,,,,,,98.0
30,javier sanchez,R,178.0,70.0,39.0,0.4080657217568187,0.2934260254218237,0.3953759888816281,0.5415983223126083,0.746825259474419,0.6717065306633186,96.5,0.6147059768531513,154.8,35.4%,50.7%,28.9%,39.8%,197.8,57.7%,39.8%,64.3%,36.0%,41.0
31,marc rosset,R,201.0,65.0,46.0,0.38874903061327737,0.2596597810451005,0.4045291033752572,0.5889588189588191,0.870197267538896,0.586007876759172,87.6,0.6775763669498769,142.0,28.7%,51.0%,23.2%,39.1%,225.6,66.3%,39.1%,65.0%,55.2%,35.0
32,andrei cherkasov,R,180.0,63.0,32.0,0.3862982888516477,0.25804975188728696,0.3956560842415183,0.5834280660150483,0.7008044027418445,0.583482535874395,85.41269841269842,0.5879461309079578,150.7,28.5%,53.5%,26.4%,42.3%,215.0,60.0%,42.3%,59.1%,53.6%,32.0
33,gilbert schaller,R,180.0,30.0,10.0,0.391610373712151,0.2842134717134717,0.4267448292448292,0.4973308010072717,0.6466984380142276,0.7306074205966638,87.63333333333334,0.567326111892931,153.1,29.5%,52.9%,27.3%,43.4%,195.7,52.3%,43.4%,44.4%,55.6%,82.0
34,patrik kuhnen,R,190.0,32.0,12.0,0.3539907365741437,0.19828044574319723,0.41758900821400824,0.5221270916583416,0.7365698588584622,0.5256115375182324,78.625,0.6051299063621796,135.8,26.3%,49.5%,20.0%,40.0%,181.1,55.9%,40.0%,38.5%,46.7%,89.0
35,tomas carbonell,R,178.0,45.0,18.0,0.417564330494795,0.3067696609853473,0.41918353251686585,0.5735638582645806,0.6590889031085111,0.6891031071896321,83.71111111111111,0.5770628690203382,159.7,34.7%,53.6%,30.2%,41.2%,183.5,60.0%,41.2%,36.8%,45.5%,65.0
36,andrei olhovskiy,R,185.0,52.0,24.0,0.3740859029114476,0.20640808329692592,0.35492562992562987,0.5446012321012321,0.7510995314058545,0.5782311344894374,84.1923076923077,0.6352434148671736,136.2,28.0%,51.0%,20.8%,36.4%,192.5,59.3%,36.4%,44.4%,52.4%,80.0
37,goran ivanisevic,L,193.0,69.0,49.0,0.373712335657849,0.24249511201321675,0.48027479766610204,0.552938241780953,0.8591002691066627,0.5225736744461378,70.17391304347827,0.685461321503588,143.7,28.5%,49.4%,21.9%,43.9%,242.7,65.4%,43.9%,66.7%,66.7%,4.0
38,bart wuyts,R,178.0,21.0,4.0,0.3913984920771431,0.2737929515240439,0.41280809137951996,0.43239218764428855,0.5504011200439771,0.6839693826329737,135.9047619047619,0.5343666160224088,,,,,,,,,,,74.0
39,henrik holm,R,183.0,53.0,24.0,0.37148427809951684,0.21326455642912429,0.4140975376824431,0.5528735939113297,0.7609956837043699,0.4924894819340703,81.81132075471699,0.6142833046315559,134.1,30.8%,46.7%,20.5%,36.1%,182.7,59.8%,36.1%,36.8%,50.0%,19.0
40,richey reneberg,R,180.0,62.0,36.0,0.4189797793794725,0.3225221076098685,0.4566457169754132,0.555068139745559,0.7850489217161726,0.5448597699851689,94.03225806451613,0.6396733309857751,159.8,30.7%,55.3%,30.1%,43.7%,183.5,58.9%,43.7%,40.0%,40.9%,95.0
41,jacco eltingh,R,188.0,46.0,22.0,0.3318404294053062,0.17172462199636107,0.34545424382380907,0.5157141771272206,0.7689941946127314,0.6307928889350989,86.6086956521739,0.6368314003632799,126.0,23.1%,48.5%,16.6%,37.8%,233.7,62.0%,37.8%,71.4%,62.5%,78.0
42,fabrice santoro,R,178.0,49.0,24.0,0.4175973686073815,0.3178626794496826,0.4702226061919938,0.5264274069045978,0.6921743256076989,0.6143600123822832,91.0204081632653,0.587485749080751,160.0,33.4%,51.9%,29.8%,44.9%,192.8,56.5%,44.9%,52.9%,38.5%,43.0
43,guillaume raoux,R,180.0,55.0,27.0,0.3832281175555631,0.2597776436279109,0.4061675059937092,0.5273647475519132,0.7747429519381392,0.5148617500259561,87.38181818181818,0.628894646525692,145.1,29.3%,50.7%,24.0%,41.1%,178.2,59.3%,41.1%,27.8%,50.0%,93.0
44,rodolphe gilbert,L,183.0,46.0,18.0,0.3692863930733422,0.2461045809368116,0.3701818872375139,0.5543417427646464,0.710983643273341,0.4848384611272869,79.54347826086956,0.5919072752669631,139.8,29.7%,48.6%,23.1%,38.4%,176.3,60.9%,38.4%,38.1%,38.9%,70.0
45,jeff tarango,L,180.0,49.0,24.0,0.3881452381686483,0.2747489922060276,0.4181859151989308,0.5719935736181709,0.6909532087618999,0.5676714450576883,97.6938775510204,0.5869104294460054,150.0,30.7%,49.7%,27.2%,42.4%,195.3,62.3%,42.4%,68.4%,22.2%,45.0
46,paul haarhuis,R,188.0,53.0,29.0,0.3814124987674,0.25313789432458744,0.40722945817285444,0.6125883796804997,0.7701408557788894,0.5946896488657912,91.88679245283019,0.6213684181930961,144.2,28.8%,50.6%,24.3%,40.5%,202.0,63.9%,40.5%,50.0%,47.6%,39.0
47,olivier delaitre,R,170.0,33.0,13.0,0.36551454409012946,0.22052913885168318,0.35912852744403545,0.4781068922217248,0.6799879289852552,0.4977144454840279,94.54545454545455,0.583233323875707,142.1,30.9%,48.3%,23.9%,39.0%,186.4,57.4%,39.0%,60.0%,30.0%,76.0
48,leonardo lavalle,L,188.0,9.0,2.0,0.3529813745972538,0.2201890701890702,0.4966413618587532,0.5004208754208754,0.5833777333777334,0.5846491083954405,51.888888888888886,0.5406891231087192,,,,,,,,,,,99.0
49,carl uwe steeb,L,180.0,38.0,18.0,0.3693790550474009,0.23821945383477894,0.4278380975749396,0.5050702221754854,0.7329088459699914,0.5772656033555776,58.44736842105263,0.5970816620373699,,,,,,,,,,,29.0
50,malivai washington,R,180.0,58.0,36.0,0.392462064694651,0.2542937010515721,0.404046958788338,0.4717833890247684,0.8109598608691165,0.5787296818756383,72.01724137931035,0.6525927440388849,144.2,30.0%,51.3%,24.5%,38.4%,214.5,57.3%,38.4%,64.3%,54.5%,13.0
51,marcos aurelio gorriz,L,185.0,25.0,7.0,0.37241543491312656,0.19985244494068025,0.3254365079365079,0.5665555555555555,0.6485806970806971,0.5877933722320297,65.76,0.561418445943523,136.4,29.2%,49.7%,20.7%,36.8%,183.6,58.7%,36.8%,16.7%,71.4%,
52,marcelo filippini,R,178.0,43.0,17.0,0.4044422191323935,0.2824275872326489,0.42874331740610805,0.5325871942909353,0.6786307183069009,0.6262547244373543,71.53488372093024,0.5880725124571666,150.4,32.8%,50.2%,26.5%,40.9%,205.4,55.1%,40.9%,29.4%,80.0%,60.0
53,andrei chesnokov,R,188.0,65.0,37.0,0.42177320946590585,0.33946004849851,0.4468368147160716,0.503096575097362,0.7100964128750504,0.5589479579858281,69.67692307692307,0.5940813531034131,163.2,33.8%,52.4%,31.9%,45.1%,233.2,58.1%,45.1%,60.0%,70.0%,30.0
54,luiz mattar,R,183.0,40.0,18.0,0.3572448613496026,0.2096358461799638,0.3732811997943577,0.5816885769459299,0.7433556447207763,0.556585037539375,78.85,0.6095789727115084,134.0,27.4%,48.0%,19.8%,38.8%,201.6,59.8%,38.8%,46.7%,56.3%,51.0
55,chris pridham,R,183.0,19.0,6.0,0.34764567694503556,0.17359592546573155,0.27133173843700165,0.5457602339181286,0.7648195371879583,0.5775017396411218,61.578947368421055,0.616873677459049,,,,,,,,,,,
56,jaime yzaga,R,170.0,51.0,30.0,0.4187769531916753,0.3000523500379325,0.4453113335466277,0.580424115215137,0.7421520841071014,0.591054621511209,97.90196078431373,0.6136872716543915,156.2,31.8%,53.0%,28.8%,42.6%,221.9,59.2%,42.6%,57.1%,63.0%,49.0
57,michiel schapers,R,201.0,4.0,0.0,0.3138461538461539,0.11666666666666664,0.5681818181818181,0.5275974025974026,0.6535714285714286,0.6655920931543816,51.0,0.5677819734375903,,,,,,,,,,,
58,brett steven,R,185.0,52.0,26.0,0.3883168519754058,0.24152126786886485,0.4038268562098641,0.5945079022284905,0.7551058433464628,0.6401742621745208,77.59615384615384,0.6150797311196553,144.0,30.2%,52.1%,24.4%,37.3%,195.2,63.1%,37.3%,60.0%,34.8%,73.0
59,simon youl,R,185.0,6.0,0.0,0.2708886063474631,0.04464285714285713,0.2777777777777778,0.44914529914529916,0.5962301587301587,0.5984255938050039,64.16666666666667,0.549444468248333,,,,,,,,,,,94.0
60,michael chang,R,175.0,77.0,57.0,0.43445413133763766,0.3514853701153004,0.47785855968454266,0.6121781897755922,0.8182261902876271,0.5749380516469969,74.23376623376623,0.6418047367606484,165.7,33.3%,55.2%,32.5%,44.7%,220.3,61.7%,44.7%,67.7%,46.2%,6.0
61,claudio mezzadri,R,180.0,27.0,7.0,0.3735190183654865,0.20587288226177114,0.3432700016033349,0.43438248993804546,0.6519860797638576,0.5477749573936403,80.77777777777777,0.5671593652364506,144.4,31.8%,49.6%,24.2%,38.8%,176.8,52.5%,38.8%,45.5%,40.0%,97.0
62,horst skoff,R,175.0,34.0,17.0,0.4130506450373724,0.2992734173746284,0.4259741075917547,0.5210953454465566,0.7053265362088892,0.5501794477722101,80.79411764705883,0.5930709735752093,159.1,32.5%,53.9%,28.8%,43.9%,199.4,55.5%,43.9%,50.0%,50.0%,92.0
63,jim grabb,R,193.0,15.0,6.0,0.3443751187561262,0.20105356230743227,0.4728709399762031,0.6130252100840337,0.7509090909090909,0.7115401342781855,104.13333333333334,0.6071165235793906,,,,,,,,,,,55.0
64,luis herrera,L,170.0,23.0,9.0,0.3663824496324365,0.21520864311812835,0.3729468599033817,0.5799546372772916,0.7227973433216401,0.6144632814665156,115.6086956521739,0.5944532811604507,,,,,,,,,,,59.0
65,francisco roig,R,175.0,14.0,4.0,0.3886457366983615,0.2525845186559472,0.4303073793620012,0.44982993197278903,0.5586064728921871,0.568348875904447,61.785714285714285,0.5220231184188289,,,,,,,,,,,72.0
66,pete sampras,R,185.0,90.0,77.0,0.4079033951928782,0.30120210504627426,0.478667705751039,0.5772983806317139,0.9003922083630543,0.5709152733915059,58.577777777777776,0.7010167013031898,155.2,30.4%,54.0%,27.7%,43.1%,246.2,68.8%,43.1%,76.2%,58.1%,3.0
67,andrei medvedev,R,193.0,80.0,56.0,0.39877632751038616,0.27502228429250486,0.4345530159400842,0.5607931825119327,0.7900295413221107,0.5482048337156029,66.3,0.6339872230568495,153.0,31.0%,53.1%,26.6%,42.3%,237.0,58.8%,42.3%,78.3%,57.6%,24.0
68,alberto mancini,R,180.0,27.0,8.0,0.37478301579011747,0.2049467507800841,0.3798774784885896,0.5856682006535807,0.6861473782971369,0.6352422680196459,62.44444444444444,0.5932813742441951,135.4,27.2%,51.5%,19.6%,37.1%,167.2,61.9%,37.1%,18.2%,50.0%,31.0
69,guy forget,L,190.0,15.0,8.0,0.36992240784453745,0.20901404151404152,0.3077873977873978,0.5394444444444445,0.8297703603585957,0.5465489808169048,111.4,0.6802188847799134,,,,,,,,,,,11.0
70,arnaud boetsch,R,183.0,64.0,41.0,0.4092015733987619,0.2970134993342713,0.43197623837559496,0.5571033567127318,0.8010732769579276,0.5839956838587567,82.28125,0.6405342367745114,152.6,30.3%,53.5%,27.3%,41.5%,209.3,61.8%,41.5%,56.0%,50.0%,27.0
71,amos mansdorf,R,175.0,62.0,38.0,0.4023643127647551,0.28546834350061895,0.4437008166578475,0.5814133447197966,0.8193308901142469,0.5571604604567214,75.24193548387096,0.6544055681560068,151.6,29.1%,52.8%,26.5%,43.2%,215.9,63.3%,43.2%,61.1%,48.3%,25.0
72,carlos costa,R,183.0,65.0,42.0,0.4353205032161132,0.35415095211475284,0.47721730255666905,0.5314705807013499,0.7985520914039607,0.5481916919506039,81.76923076923077,0.642037260515031,163.5,31.8%,55.6%,31.8%,44.3%,188.0,59.3%,44.3%,40.0%,44.4%,14.0
73,omar camporese,R,188.0,23.0,11.0,0.3797564966495484,0.25534095628724784,0.44911067193675885,0.5030804943848423,0.7519152207030791,0.5045339534698137,110.65217391304348,0.6208408553767668,,,,,,,,,,,42.0
74,wayne ferreira,R,185.0,59.0,36.0,0.3930718193352889,0.2673688739812736,0.44322310903488427,0.5120216206890964,0.7718604319307474,0.5629507508192834,74.2542372881356,0.6310451998109994,147.0,29.7%,52.1%,25.5%,39.7%,239.9,60.1%,39.7%,76.5%,63.6%,12.0
75,thomas muster,L,180.0,95.0,75.0,0.4324815650561367,0.3530867778773107,0.466879942518691,0.5759697302136604,0.8443853716395673,0.6177557516646359,95.08421052631579,0.6627805854053065,165.8,32.3%,56.4%,33.2%,43.9%,231.5,65.6%,43.9%,72.0%,50.0%,18.0
76,wally masur,R,180.0,53.0,32.0,0.37543278910891786,0.23270806915368503,0.397376418131135,0.5414497190440587,0.801682526350293,0.6549727749017515,81.37735849056604,0.6429720601192614,139.6,29.4%,48.8%,21.5%,39.9%,223.6,61.5%,39.9%,57.9%,64.3%,38.0
77,emilio sanchez,R,180.0,54.0,28.0,0.3846963259020883,0.24595110771581352,0.3873811645870469,0.5486880418661465,0.7376088992102063,0.6354905499795945,85.53703703703704,0.6118099652452912,140.8,31.4%,49.0%,23.0%,37.4%,198.7,61.3%,37.4%,50.0%,50.0%,21.0
78,jim courier,R,185.0,69.0,53.0,0.41066666913709915,0.30452386394807973,0.45132137496520314,0.6373272058054668,0.870296094750934,0.6072960545788081,60.869565217391305,0.6782148598343651,156.8,32.2%,53.5%,29.1%,42.0%,216.2,65.9%,42.0%,56.3%,52.0%,1.0
79,petr korda,L,190.0,66.0,45.0,0.4284803786336061,0.3340582879687158,0.46554295856347705,0.5821756946756945,0.7848213630299189,0.6095396890969056,78.1969696969697,0.6335770585162805,166.0,32.8%,55.9%,32.3%,45.0%,211.2,61.0%,45.0%,50.0%,55.2%,7.0
80,chuck adams,R,185.0,45.0,22.0,0.37944112832205235,0.23452586447684484,0.4103311503311504,0.4811165994499328,0.7824441099931296,0.6545355791035733,92.91111111111111,0.6349592391875656,139.3,30.0%,49.0%,22.1%,38.2%,192.7,59.5%,38.2%,40.0%,55.0%,
81,michael stich,R,193.0,76.0,60.0,0.3876023885674575,0.2481810385855521,0.43980782862361795,0.639169602327497,0.8580050642474261,0.5413750745033689,52.078947368421055,0.6769780444605543,141.2,29.4%,50.0%,22.5%,39.3%,248.0,68.1%,39.3%,70.0%,70.6%,15.0
82,jamie morgan,R,185.0,45.0,22.0,0.346969724483988,0.1761362450758735,0.34872886372886364,0.5485322701989369,0.7981783568264476,0.5633107750722915,84.6,0.6511258299932751,123.4,26.6%,47.2%,17.4%,32.2%,211.2,62.5%,32.2%,55.6%,60.9%,
83,ivan lendl,R,188.0,56.0,33.0,0.40035122828655395,0.2876019657034695,0.4177621237889094,0.5344159065141207,0.7802936568444085,0.5627482885894386,85.17857142857143,0.6384317075949276,150.4,32.1%,50.9%,26.8%,40.6%,194.5,60.4%,40.6%,57.1%,36.4%,8.0
84,gabriel markus,R,180.0,29.0,10.0,0.400580789756598,0.27140210195484027,0.3753044369423679,0.5306056969850074,0.663733027171161,0.6291846817356588,65.86206896551724,0.5707353035480525,150.7,31.0%,55.2%,27.4%,37.1%,143.6,56.5%,37.1%,50.0%,0.0%,56.0
85,david prinosil,R,185.0,39.0,15.0,0.3896412817583534,0.24395474518777682,0.39348658164447636,0.5087509469088417,0.6799938333271668,0.48039315811986466,56.0,0.5809825358832786,146.5,30.6%,52.7%,24.7%,38.5%,187.7,57.2%,38.5%,35.7%,56.3%,
86,todd witsken,R,183.0,11.0,3.0,0.3341300129785554,0.17025430006713427,0.3326479076479077,0.5300570641479733,0.6589227839896289,0.5681556172930907,67.0,0.5652696195757441,,,,,,,,,,,
87,karel novacek,R,190.0,60.0,40.0,0.39218126404708514,0.2664093384473819,0.3634266849708025,0.5710517856899435,0.7989933369888612,0.5506855561204289,74.25,0.647492652988765,147.2,31.0%,51.8%,26.2%,38.2%,227.7,60.9%,38.2%,61.9%,66.7%,23.0
88,stephane simian,L,193.0,39.0,15.0,0.31927557519547606,0.15431519922073225,0.4401251526251526,0.5554839035608268,0.7876428535609293,0.6391713101885811,82.02564102564102,0.6403317445663321,125.8,23.8%,46.0%,15.7%,40.3%,198.9,60.5%,40.3%,52.6%,45.5%,
89,henri leconte,L,185.0,23.0,12.0,0.3648582908288935,0.21024821916092615,0.38899863167597715,0.6306775522080408,0.7682455892696167,0.5058717317042615,56.869565217391305,0.6203438014634217,,,,,,,,,,,61.0
90,jakob hlasek,R,188.0,43.0,19.0,0.3679672724894717,0.21625568483963617,0.3808286029216262,0.5652171794613654,0.7722437749968531,0.574885013156317,75.09302325581395,0.6318166034130833,135.4,30.3%,48.0%,20.9%,36.2%,192.8,59.4%,36.2%,56.3%,40.9%,36.0
91,goran prpic,R,180.0,24.0,10.0,0.3880150567364495,0.26093877187627185,0.46075336700336705,0.5830957237207237,0.683741455984103,0.7669410323624529,65.75,0.5800948231667864,,,,,,,,,,,66.0
92,stefano pescosolido,R,185.0,23.0,10.0,0.36277380480322086,0.22618530387906569,0.4562480394002133,0.5072458688019329,0.70188851266356,0.5139418363002138,36.82608695652174,0.5943613363630945,,,,,,,,,,,62.0
93,andre agassi,R,180.0,42.0,32.0,0.4583457970562379,0.42336140555678353,0.4870621169990918,0.572261865119008,0.8358600063957207,0.6234046138274235,82.0,0.6537876366400469,175.7,32.2%,59.9%,38.3%,45.3%,192.8,65.8%,45.3%,40.0%,41.7%,9.0
